Province/State	Country/Region	Lat	Long	Date	Confirmed	Deaths	Recovered	Active Cases	Month-Year	Confirmed Daily	Deaths Daily	Recovered Daily	Turkey vs Rest of the World
Anhui	China	31.8257	117.2264	2020-01-22	1	0	0	1	Jan-20	1	0	0	Rest of the World
Beijing	China	40.1824	116.4142	2020-01-22	14	0	0	14	Jan-20	14	0	0	Rest of the World
Chongqing	China	30.0572	107.874	2020-01-22	6	0	0	6	Jan-20	6	0	0	Rest of the World
Fujian	China	26.0789	117.9874	2020-01-22	1	0	0	1	Jan-20	1	0	0	Rest of the World
Gansu	China	37.8099	101.0583	2020-01-22	0	0	0	0	Jan-20	0	0	0	Rest of the World
Guangdong	China	23.3417	113.4244	2020-01-22	26	0	0	26	Jan-20	26	0	0	Rest of the World
Guangxi	China	23.8298	108.7881	2020-01-22	2	0	0	2	Jan-20	2	0	0	Rest of the World
Guizhou	China	26.8154	106.8748	2020-01-22	1	0	0	1	Jan-20	1	0	0	Rest of the World
Hainan	China	19.1959	109.7453	2020-01-22	4	0	0	4	Jan-20	4	0	0	Rest of the World
Hebei	China	39.549	116.1306	2020-01-22	1	0	0	1	Jan-20	1	0	0	Rest of the World
Heilongjiang	China	47.861999999999995	127.7615	2020-01-22	0	0	0	0	Jan-20	0	0	0	Rest of the World
Henan	China	33.882	113.61399999999999	2020-01-22	5	0	0	5	Jan-20	5	0	0	Rest of the World
Hong Kong	China	22.3	114.2	2020-01-22	0	0	0	0	Jan-20	0	0	0	Rest of the World
Hubei	China	30.9756	112.2707	2020-01-22	444	17	28	399	Jan-20	444	17	28	Rest of the World
Hunan	China	27.6104	111.7088	2020-01-22	4	0	0	4	Jan-20	4	0	0	Rest of the World
Inner Mongolia	China	44.0935	113.9448	2020-01-22	0	0	0	0	Jan-20	0	0	0	Rest of the World
Jiangsu	China	32.9711	119.455	2020-01-22	1	0	0	1	Jan-20	1	0	0	Rest of the World
Jiangxi	China	27.614	115.7221	2020-01-22	2	0	0	2	Jan-20	2	0	0	Rest of the World
Jilin	China	43.6661	126.1923	2020-01-22	0	0	0	0	Jan-20	0	0	0	Rest of the World
Liaoning	China	41.2956	122.6085	2020-01-22	2	0	0	2	Jan-20	2	0	0	Rest of the World
Macau	China	22.1667	113.55	2020-01-22	1	0	0	1	Jan-20	1	0	0	Rest of the World
Ningxia	China	37.2692	106.1655	2020-01-22	1	0	0	1	Jan-20	1	0	0	Rest of the World
Qinghai	China	35.7452	95.9956	2020-01-22	0	0	0	0	Jan-20	0	0	0	Rest of the World
Shaanxi	China	35.1917	108.8701	2020-01-22	0	0	0	0	Jan-20	0	0	0	Rest of the World
Shandong	China	36.3427	118.1498	2020-01-22	2	0	0	2	Jan-20	2	0	0	Rest of the World
Shanghai	China	31.201999999999998	121.4491	2020-01-22	9	0	0	9	Jan-20	9	0	0	Rest of the World
Shanxi	China	37.5777	112.2922	2020-01-22	1	0	0	1	Jan-20	1	0	0	Rest of the World
Sichuan	China	30.6171	102.7103	2020-01-22	5	0	0	5	Jan-20	5	0	0	Rest of the World
Tianjin	China	39.3054	117.323	2020-01-22	4	0	0	4	Jan-20	4	0	0	Rest of the World
Tibet	China	31.6927	88.0924	2020-01-22	0	0	0	0	Jan-20	0	0	0	Rest of the World
Xinjiang	China	41.1129	85.2401	2020-01-22	0	0	0	0	Jan-20	0	0	0	Rest of the World
Yunnan	China	24.974	101.48700000000001	2020-01-22	1	0	0	1	Jan-20	1	0	0	Rest of the World
Zhejiang	China	29.1832	120.0934	2020-01-22	10	0	0	10	Jan-20	10	0	0	Rest of the World
Anhui	China	31.8257	117.2264	2020-01-23	9	0	0	9	Jan-20	8	0	0	Rest of the World
Beijing	China	40.1824	116.4142	2020-01-23	22	0	0	22	Jan-20	8	0	0	Rest of the World
Chongqing	China	30.0572	107.874	2020-01-23	9	0	0	9	Jan-20	3	0	0	Rest of the World
Fujian	China	26.0789	117.9874	2020-01-23	5	0	0	5	Jan-20	4	0	0	Rest of the World
Gansu	China	37.8099	101.0583	2020-01-23	2	0	0	2	Jan-20	2	0	0	Rest of the World
Guangdong	China	23.3417	113.4244	2020-01-23	32	0	2	30	Jan-20	6	0	2	Rest of the World
Guangxi	China	23.8298	108.7881	2020-01-23	5	0	0	5	Jan-20	3	0	0	Rest of the World
Guizhou	China	26.8154	106.8748	2020-01-23	3	0	0	3	Jan-20	2	0	0	Rest of the World
Hainan	China	19.1959	109.7453	2020-01-23	5	0	0	5	Jan-20	1	0	0	Rest of the World
Hebei	China	39.549	116.1306	2020-01-23	1	1	0	0	Jan-20	0	1	0	Rest of the World
Heilongjiang	China	47.861999999999995	127.7615	2020-01-23	2	0	0	2	Jan-20	2	0	0	Rest of the World
Henan	China	33.882	113.61399999999999	2020-01-23	5	0	0	5	Jan-20	0	0	0	Rest of the World
Hong Kong	China	22.3	114.2	2020-01-23	2	0	0	2	Jan-20	2	0	0	Rest of the World
Hubei	China	30.9756	112.2707	2020-01-23	444	17	28	399	Jan-20	0	0	0	Rest of the World
Hunan	China	27.6104	111.7088	2020-01-23	9	0	0	9	Jan-20	5	0	0	Rest of the World
Inner Mongolia	China	44.0935	113.9448	2020-01-23	0	0	0	0	Jan-20	0	0	0	Rest of the World
Jiangsu	China	32.9711	119.455	2020-01-23	5	0	0	5	Jan-20	4	0	0	Rest of the World
Jiangxi	China	27.614	115.7221	2020-01-23	7	0	0	7	Jan-20	5	0	0	Rest of the World
Jilin	China	43.6661	126.1923	2020-01-23	1	0	0	1	Jan-20	1	0	0	Rest of the World
Liaoning	China	41.2956	122.6085	2020-01-23	3	0	0	3	Jan-20	1	0	0	Rest of the World
Macau	China	22.1667	113.55	2020-01-23	2	0	0	2	Jan-20	1	0	0	Rest of the World
Ningxia	China	37.2692	106.1655	2020-01-23	1	0	0	1	Jan-20	0	0	0	Rest of the World
Qinghai	China	35.7452	95.9956	2020-01-23	0	0	0	0	Jan-20	0	0	0	Rest of the World
Shaanxi	China	35.1917	108.8701	2020-01-23	3	0	0	3	Jan-20	3	0	0	Rest of the World
Shandong	China	36.3427	118.1498	2020-01-23	6	0	0	6	Jan-20	4	0	0	Rest of the World
Shanghai	China	31.201999999999998	121.4491	2020-01-23	16	0	0	16	Jan-20	7	0	0	Rest of the World
Shanxi	China	37.5777	112.2922	2020-01-23	1	0	0	1	Jan-20	0	0	0	Rest of the World
Sichuan	China	30.6171	102.7103	2020-01-23	8	0	0	8	Jan-20	3	0	0	Rest of the World
Tianjin	China	39.3054	117.323	2020-01-23	4	0	0	4	Jan-20	0	0	0	Rest of the World
Tibet	China	31.6927	88.0924	2020-01-23	0	0	0	0	Jan-20	0	0	0	Rest of the World
Xinjiang	China	41.1129	85.2401	2020-01-23	2	0	0	2	Jan-20	2	0	0	Rest of the World
Yunnan	China	24.974	101.48700000000001	2020-01-23	2	0	0	2	Jan-20	1	0	0	Rest of the World
Zhejiang	China	29.1832	120.0934	2020-01-23	27	0	0	27	Jan-20	17	0	0	Rest of the World
Anhui	China	31.8257	117.2264	2020-01-24	15	0	0	15	Jan-20	6	0	0	Rest of the World
Beijing	China	40.1824	116.4142	2020-01-24	36	0	1	35	Jan-20	14	0	1	Rest of the World
Chongqing	China	30.0572	107.874	2020-01-24	27	0	0	27	Jan-20	18	0	0	Rest of the World
Fujian	China	26.0789	117.9874	2020-01-24	10	0	0	10	Jan-20	5	0	0	Rest of the World
Gansu	China	37.8099	101.0583	2020-01-24	2	0	0	2	Jan-20	0	0	0	Rest of the World
Guangdong	China	23.3417	113.4244	2020-01-24	53	0	2	51	Jan-20	21	0	0	Rest of the World
Guangxi	China	23.8298	108.7881	2020-01-24	23	0	0	23	Jan-20	18	0	0	Rest of the World
Guizhou	China	26.8154	106.8748	2020-01-24	3	0	0	3	Jan-20	0	0	0	Rest of the World
Hainan	China	19.1959	109.7453	2020-01-24	8	0	0	8	Jan-20	3	0	0	Rest of the World
Hebei	China	39.549	116.1306	2020-01-24	2	1	0	1	Jan-20	1	0	0	Rest of the World
Heilongjiang	China	47.861999999999995	127.7615	2020-01-24	4	1	0	3	Jan-20	2	1	0	Rest of the World
Henan	China	33.882	113.61399999999999	2020-01-24	9	0	0	9	Jan-20	4	0	0	Rest of the World
Hong Kong	China	22.3	114.2	2020-01-24	2	0	0	2	Jan-20	0	0	0	Rest of the World
Hubei	China	30.9756	112.2707	2020-01-24	549	24	31	494	Jan-20	105	7	3	Rest of the World
Hunan	China	27.6104	111.7088	2020-01-24	24	0	0	24	Jan-20	15	0	0	Rest of the World
Inner Mongolia	China	44.0935	113.9448	2020-01-24	1	0	0	1	Jan-20	1	0	0	Rest of the World
Jiangsu	China	32.9711	119.455	2020-01-24	9	0	0	9	Jan-20	4	0	0	Rest of the World
Jiangxi	China	27.614	115.7221	2020-01-24	18	0	0	18	Jan-20	11	0	0	Rest of the World
Jilin	China	43.6661	126.1923	2020-01-24	3	0	0	3	Jan-20	2	0	0	Rest of the World
Liaoning	China	41.2956	122.6085	2020-01-24	4	0	0	4	Jan-20	1	0	0	Rest of the World
Macau	China	22.1667	113.55	2020-01-24	2	0	0	2	Jan-20	0	0	0	Rest of the World
Ningxia	China	37.2692	106.1655	2020-01-24	2	0	0	2	Jan-20	1	0	0	Rest of the World
Qinghai	China	35.7452	95.9956	2020-01-24	0	0	0	0	Jan-20	0	0	0	Rest of the World
Shaanxi	China	35.1917	108.8701	2020-01-24	5	0	0	5	Jan-20	2	0	0	Rest of the World
Shandong	China	36.3427	118.1498	2020-01-24	15	0	0	15	Jan-20	9	0	0	Rest of the World
Shanghai	China	31.201999999999998	121.4491	2020-01-24	20	0	1	19	Jan-20	4	0	1	Rest of the World
Shanxi	China	37.5777	112.2922	2020-01-24	1	0	0	1	Jan-20	0	0	0	Rest of the World
Sichuan	China	30.6171	102.7103	2020-01-24	15	0	0	15	Jan-20	7	0	0	Rest of the World
Tianjin	China	39.3054	117.323	2020-01-24	8	0	0	8	Jan-20	4	0	0	Rest of the World
Tibet	China	31.6927	88.0924	2020-01-24	0	0	0	0	Jan-20	0	0	0	Rest of the World
Xinjiang	China	41.1129	85.2401	2020-01-24	2	0	0	2	Jan-20	0	0	0	Rest of the World
Yunnan	China	24.974	101.48700000000001	2020-01-24	5	0	0	5	Jan-20	3	0	0	Rest of the World
Zhejiang	China	29.1832	120.0934	2020-01-24	43	0	1	42	Jan-20	16	0	1	Rest of the World
Anhui	China	31.8257	117.2264	2020-01-25	39	0	0	39	Jan-20	24	0	0	Rest of the World
Beijing	China	40.1824	116.4142	2020-01-25	41	0	2	39	Jan-20	5	0	1	Rest of the World
Chongqing	China	30.0572	107.874	2020-01-25	57	0	0	57	Jan-20	30	0	0	Rest of the World
Fujian	China	26.0789	117.9874	2020-01-25	18	0	0	18	Jan-20	8	0	0	Rest of the World
Gansu	China	37.8099	101.0583	2020-01-25	4	0	0	4	Jan-20	2	0	0	Rest of the World
Guangdong	China	23.3417	113.4244	2020-01-25	78	0	2	76	Jan-20	25	0	0	Rest of the World
Guangxi	China	23.8298	108.7881	2020-01-25	23	0	0	23	Jan-20	0	0	0	Rest of the World
Guizhou	China	26.8154	106.8748	2020-01-25	4	0	0	4	Jan-20	1	0	0	Rest of the World
Hainan	China	19.1959	109.7453	2020-01-25	19	0	0	19	Jan-20	11	0	0	Rest of the World
Hebei	China	39.549	116.1306	2020-01-25	8	1	0	7	Jan-20	6	0	0	Rest of the World
Heilongjiang	China	47.861999999999995	127.7615	2020-01-25	9	1	0	8	Jan-20	5	0	0	Rest of the World
Henan	China	33.882	113.61399999999999	2020-01-25	32	0	0	32	Jan-20	23	0	0	Rest of the World
Hong Kong	China	22.3	114.2	2020-01-25	5	0	0	5	Jan-20	3	0	0	Rest of the World
Hubei	China	30.9756	112.2707	2020-01-25	761	40	32	689	Jan-20	212	16	1	Rest of the World
Hunan	China	27.6104	111.7088	2020-01-25	43	0	0	43	Jan-20	19	0	0	Rest of the World
Inner Mongolia	China	44.0935	113.9448	2020-01-25	7	0	0	7	Jan-20	6	0	0	Rest of the World
Jiangsu	China	32.9711	119.455	2020-01-25	18	0	1	17	Jan-20	9	0	1	Rest of the World
Jiangxi	China	27.614	115.7221	2020-01-25	18	0	0	18	Jan-20	0	0	0	Rest of the World
Jilin	China	43.6661	126.1923	2020-01-25	4	0	0	4	Jan-20	1	0	0	Rest of the World
Liaoning	China	41.2956	122.6085	2020-01-25	17	0	0	17	Jan-20	13	0	0	Rest of the World
Macau	China	22.1667	113.55	2020-01-25	2	0	0	2	Jan-20	0	0	0	Rest of the World
Ningxia	China	37.2692	106.1655	2020-01-25	3	0	0	3	Jan-20	1	0	0	Rest of the World
Qinghai	China	35.7452	95.9956	2020-01-25	1	0	0	1	Jan-20	1	0	0	Rest of the World
Shaanxi	China	35.1917	108.8701	2020-01-25	15	0	0	15	Jan-20	10	0	0	Rest of the World
Shandong	China	36.3427	118.1498	2020-01-25	27	0	0	27	Jan-20	12	0	0	Rest of the World
Shanghai	China	31.201999999999998	121.4491	2020-01-25	33	0	1	32	Jan-20	13	0	0	Rest of the World
Shanxi	China	37.5777	112.2922	2020-01-25	6	0	0	6	Jan-20	5	0	0	Rest of the World
Sichuan	China	30.6171	102.7103	2020-01-25	28	0	0	28	Jan-20	13	0	0	Rest of the World
Tianjin	China	39.3054	117.323	2020-01-25	10	0	0	10	Jan-20	2	0	0	Rest of the World
Tibet	China	31.6927	88.0924	2020-01-25	0	0	0	0	Jan-20	0	0	0	Rest of the World
Xinjiang	China	41.1129	85.2401	2020-01-25	3	0	0	3	Jan-20	1	0	0	Rest of the World
Yunnan	China	24.974	101.48700000000001	2020-01-25	11	0	0	11	Jan-20	6	0	0	Rest of the World
Zhejiang	China	29.1832	120.0934	2020-01-25	62	0	1	61	Jan-20	19	0	0	Rest of the World
Anhui	China	31.8257	117.2264	2020-01-26	60	0	0	60	Jan-20	21	0	0	Rest of the World
Beijing	China	40.1824	116.4142	2020-01-26	68	0	2	66	Jan-20	27	0	0	Rest of the World
Chongqing	China	30.0572	107.874	2020-01-26	75	0	0	75	Jan-20	18	0	0	Rest of the World
Fujian	China	26.0789	117.9874	2020-01-26	35	0	0	35	Jan-20	17	0	0	Rest of the World
Gansu	China	37.8099	101.0583	2020-01-26	7	0	0	7	Jan-20	3	0	0	Rest of the World
Guangdong	China	23.3417	113.4244	2020-01-26	111	0	2	109	Jan-20	33	0	0	Rest of the World
Guangxi	China	23.8298	108.7881	2020-01-26	36	0	0	36	Jan-20	13	0	0	Rest of the World
Guizhou	China	26.8154	106.8748	2020-01-26	5	0	0	5	Jan-20	1	0	0	Rest of the World
Hainan	China	19.1959	109.7453	2020-01-26	22	0	0	22	Jan-20	3	0	0	Rest of the World
Hebei	China	39.549	116.1306	2020-01-26	13	1	0	12	Jan-20	5	0	0	Rest of the World
Heilongjiang	China	47.861999999999995	127.7615	2020-01-26	15	1	0	14	Jan-20	6	0	0	Rest of the World
Henan	China	33.882	113.61399999999999	2020-01-26	83	1	0	82	Jan-20	51	1	0	Rest of the World
Hong Kong	China	22.3	114.2	2020-01-26	8	0	0	8	Jan-20	3	0	0	Rest of the World
Hubei	China	30.9756	112.2707	2020-01-26	1058	52	42	964	Jan-20	297	12	10	Rest of the World
Hunan	China	27.6104	111.7088	2020-01-26	69	0	0	69	Jan-20	26	0	0	Rest of the World
Inner Mongolia	China	44.0935	113.9448	2020-01-26	7	0	0	7	Jan-20	0	0	0	Rest of the World
Jiangsu	China	32.9711	119.455	2020-01-26	33	0	1	32	Jan-20	15	0	0	Rest of the World
Jiangxi	China	27.614	115.7221	2020-01-26	36	0	0	36	Jan-20	18	0	0	Rest of the World
Jilin	China	43.6661	126.1923	2020-01-26	4	0	0	4	Jan-20	0	0	0	Rest of the World
Liaoning	China	41.2956	122.6085	2020-01-26	21	0	0	21	Jan-20	4	0	0	Rest of the World
Macau	China	22.1667	113.55	2020-01-26	5	0	0	5	Jan-20	3	0	0	Rest of the World
Ningxia	China	37.2692	106.1655	2020-01-26	4	0	0	4	Jan-20	1	0	0	Rest of the World
Qinghai	China	35.7452	95.9956	2020-01-26	1	0	0	1	Jan-20	0	0	0	Rest of the World
Shaanxi	China	35.1917	108.8701	2020-01-26	22	0	0	22	Jan-20	7	0	0	Rest of the World
Shandong	China	36.3427	118.1498	2020-01-26	46	0	0	46	Jan-20	19	0	0	Rest of the World
Shanghai	China	31.201999999999998	121.4491	2020-01-26	40	1	1	38	Jan-20	7	1	0	Rest of the World
Shanxi	China	37.5777	112.2922	2020-01-26	9	0	0	9	Jan-20	3	0	0	Rest of the World
Sichuan	China	30.6171	102.7103	2020-01-26	44	0	0	44	Jan-20	16	0	0	Rest of the World
Tianjin	China	39.3054	117.323	2020-01-26	14	0	0	14	Jan-20	4	0	0	Rest of the World
Tibet	China	31.6927	88.0924	2020-01-26	0	0	0	0	Jan-20	0	0	0	Rest of the World
Xinjiang	China	41.1129	85.2401	2020-01-26	4	0	0	4	Jan-20	1	0	0	Rest of the World
Yunnan	China	24.974	101.48700000000001	2020-01-26	16	0	0	16	Jan-20	5	0	0	Rest of the World
Zhejiang	China	29.1832	120.0934	2020-01-26	104	0	1	103	Jan-20	42	0	0	Rest of the World
Anhui	China	31.8257	117.2264	2020-01-27	70	0	0	70	Jan-20	10	0	0	Rest of the World
Beijing	China	40.1824	116.4142	2020-01-27	80	1	2	77	Jan-20	12	1	0	Rest of the World
Chongqing	China	30.0572	107.874	2020-01-27	110	0	0	110	Jan-20	35	0	0	Rest of the World
Fujian	China	26.0789	117.9874	2020-01-27	59	0	0	59	Jan-20	24	0	0	Rest of the World
Gansu	China	37.8099	101.0583	2020-01-27	14	0	0	14	Jan-20	7	0	0	Rest of the World
Guangdong	China	23.3417	113.4244	2020-01-27	151	0	4	147	Jan-20	40	0	2	Rest of the World
Guangxi	China	23.8298	108.7881	2020-01-27	46	0	0	46	Jan-20	10	0	0	Rest of the World
Guizhou	China	26.8154	106.8748	2020-01-27	7	0	0	7	Jan-20	2	0	0	Rest of the World
Hainan	China	19.1959	109.7453	2020-01-27	33	1	0	32	Jan-20	11	1	0	Rest of the World
Hebei	China	39.549	116.1306	2020-01-27	18	1	0	17	Jan-20	5	0	0	Rest of the World
Heilongjiang	China	47.861999999999995	127.7615	2020-01-27	21	1	0	20	Jan-20	6	0	0	Rest of the World
Henan	China	33.882	113.61399999999999	2020-01-27	128	1	0	127	Jan-20	45	0	0	Rest of the World
Hong Kong	China	22.3	114.2	2020-01-27	8	0	0	8	Jan-20	0	0	0	Rest of the World
Hubei	China	30.9756	112.2707	2020-01-27	1423	76	45	1302	Jan-20	365	24	3	Rest of the World
Hunan	China	27.6104	111.7088	2020-01-27	100	0	0	100	Jan-20	31	0	0	Rest of the World
Inner Mongolia	China	44.0935	113.9448	2020-01-27	11	0	0	11	Jan-20	4	0	0	Rest of the World
Jiangsu	China	32.9711	119.455	2020-01-27	47	0	1	46	Jan-20	14	0	0	Rest of the World
Jiangxi	China	27.614	115.7221	2020-01-27	72	0	2	70	Jan-20	36	0	2	Rest of the World
Jilin	China	43.6661	126.1923	2020-01-27	6	0	0	6	Jan-20	2	0	0	Rest of the World
Liaoning	China	41.2956	122.6085	2020-01-27	27	0	0	27	Jan-20	6	0	0	Rest of the World
Macau	China	22.1667	113.55	2020-01-27	6	0	0	6	Jan-20	1	0	0	Rest of the World
Ningxia	China	37.2692	106.1655	2020-01-27	7	0	0	7	Jan-20	3	0	0	Rest of the World
Qinghai	China	35.7452	95.9956	2020-01-27	6	0	0	6	Jan-20	5	0	0	Rest of the World
Shaanxi	China	35.1917	108.8701	2020-01-27	35	0	0	35	Jan-20	13	0	0	Rest of the World
Shandong	China	36.3427	118.1498	2020-01-27	75	0	0	75	Jan-20	29	0	0	Rest of the World
Shanghai	China	31.201999999999998	121.4491	2020-01-27	53	1	3	49	Jan-20	13	0	2	Rest of the World
Shanxi	China	37.5777	112.2922	2020-01-27	13	0	0	13	Jan-20	4	0	0	Rest of the World
Sichuan	China	30.6171	102.7103	2020-01-27	69	0	0	69	Jan-20	25	0	0	Rest of the World
Tianjin	China	39.3054	117.323	2020-01-27	23	0	0	23	Jan-20	9	0	0	Rest of the World
Tibet	China	31.6927	88.0924	2020-01-27	0	0	0	0	Jan-20	0	0	0	Rest of the World
Xinjiang	China	41.1129	85.2401	2020-01-27	5	0	0	5	Jan-20	1	0	0	Rest of the World
Yunnan	China	24.974	101.48700000000001	2020-01-27	26	0	0	26	Jan-20	10	0	0	Rest of the World
Zhejiang	China	29.1832	120.0934	2020-01-27	128	0	1	127	Jan-20	24	0	0	Rest of the World
Anhui	China	31.8257	117.2264	2020-01-28	106	0	0	106	Jan-20	36	0	0	Rest of the World
Beijing	China	40.1824	116.4142	2020-01-28	91	1	4	86	Jan-20	11	0	2	Rest of the World
Chongqing	China	30.0572	107.874	2020-01-28	132	0	0	132	Jan-20	22	0	0	Rest of the World
Fujian	China	26.0789	117.9874	2020-01-28	80	0	0	80	Jan-20	21	0	0	Rest of the World
Gansu	China	37.8099	101.0583	2020-01-28	19	0	0	19	Jan-20	5	0	0	Rest of the World
Guangdong	China	23.3417	113.4244	2020-01-28	207	0	4	203	Jan-20	56	0	0	Rest of the World
Guangxi	China	23.8298	108.7881	2020-01-28	51	0	2	49	Jan-20	5	0	2	Rest of the World
Guizhou	China	26.8154	106.8748	2020-01-28	9	0	0	9	Jan-20	2	0	0	Rest of the World
Hainan	China	19.1959	109.7453	2020-01-28	40	1	0	39	Jan-20	7	0	0	Rest of the World
Hebei	China	39.549	116.1306	2020-01-28	33	1	0	32	Jan-20	15	0	0	Rest of the World
Heilongjiang	China	47.861999999999995	127.7615	2020-01-28	33	1	0	32	Jan-20	12	0	0	Rest of the World
Henan	China	33.882	113.61399999999999	2020-01-28	168	1	0	167	Jan-20	40	0	0	Rest of the World
Hong Kong	China	22.3	114.2	2020-01-28	8	0	0	8	Jan-20	0	0	0	Rest of the World
Hubei	China	30.9756	112.2707	2020-01-28	3554	125	80	3349	Jan-20	2131	49	35	Rest of the World
Hunan	China	27.6104	111.7088	2020-01-28	143	0	0	143	Jan-20	43	0	0	Rest of the World
Inner Mongolia	China	44.0935	113.9448	2020-01-28	15	0	0	15	Jan-20	4	0	0	Rest of the World
Jiangsu	China	32.9711	119.455	2020-01-28	70	0	1	69	Jan-20	23	0	0	Rest of the World
Jiangxi	China	27.614	115.7221	2020-01-28	109	0	3	106	Jan-20	37	0	1	Rest of the World
Jilin	China	43.6661	126.1923	2020-01-28	8	0	0	8	Jan-20	2	0	0	Rest of the World
Liaoning	China	41.2956	122.6085	2020-01-28	34	0	0	34	Jan-20	7	0	0	Rest of the World
Macau	China	22.1667	113.55	2020-01-28	7	0	0	7	Jan-20	1	0	0	Rest of the World
Ningxia	China	37.2692	106.1655	2020-01-28	11	0	0	11	Jan-20	4	0	0	Rest of the World
Qinghai	China	35.7452	95.9956	2020-01-28	6	0	0	6	Jan-20	0	0	0	Rest of the World
Shaanxi	China	35.1917	108.8701	2020-01-28	46	0	0	46	Jan-20	11	0	0	Rest of the World
Shandong	China	36.3427	118.1498	2020-01-28	95	0	0	95	Jan-20	20	0	0	Rest of the World
Shanghai	China	31.201999999999998	121.4491	2020-01-28	66	1	4	61	Jan-20	13	0	1	Rest of the World
Shanxi	China	37.5777	112.2922	2020-01-28	27	0	0	27	Jan-20	14	0	0	Rest of the World
Sichuan	China	30.6171	102.7103	2020-01-28	90	0	0	90	Jan-20	21	0	0	Rest of the World
Tianjin	China	39.3054	117.323	2020-01-28	24	0	0	24	Jan-20	1	0	0	Rest of the World
Tibet	China	31.6927	88.0924	2020-01-28	0	0	0	0	Jan-20	0	0	0	Rest of the World
Xinjiang	China	41.1129	85.2401	2020-01-28	10	0	0	10	Jan-20	5	0	0	Rest of the World
Yunnan	China	24.974	101.48700000000001	2020-01-28	44	0	0	44	Jan-20	18	0	0	Rest of the World
Zhejiang	China	29.1832	120.0934	2020-01-28	173	0	3	170	Jan-20	45	0	2	Rest of the World
Anhui	China	31.8257	117.2264	2020-01-29	152	0	2	150	Jan-20	46	0	2	Rest of the World
Beijing	China	40.1824	116.4142	2020-01-29	111	1	4	106	Jan-20	20	0	0	Rest of the World
Chongqing	China	30.0572	107.874	2020-01-29	147	0	1	146	Jan-20	15	0	1	Rest of the World
Fujian	China	26.0789	117.9874	2020-01-29	84	0	0	84	Jan-20	4	0	0	Rest of the World
Gansu	China	37.8099	101.0583	2020-01-29	24	0	0	24	Jan-20	5	0	0	Rest of the World
Guangdong	China	23.3417	113.4244	2020-01-29	277	0	5	272	Jan-20	70	0	1	Rest of the World
Guangxi	China	23.8298	108.7881	2020-01-29	58	0	2	56	Jan-20	7	0	0	Rest of the World
Guizhou	China	26.8154	106.8748	2020-01-29	9	0	1	8	Jan-20	0	0	1	Rest of the World
Hainan	China	19.1959	109.7453	2020-01-29	43	1	0	42	Jan-20	3	0	0	Rest of the World
Hebei	China	39.549	116.1306	2020-01-29	48	1	0	47	Jan-20	15	0	0	Rest of the World
Heilongjiang	China	47.861999999999995	127.7615	2020-01-29	38	1	0	37	Jan-20	5	0	0	Rest of the World
Henan	China	33.882	113.61399999999999	2020-01-29	206	2	1	203	Jan-20	38	1	1	Rest of the World
Hong Kong	China	22.3	114.2	2020-01-29	10	0	0	10	Jan-20	2	0	0	Rest of the World
Hubei	China	30.9756	112.2707	2020-01-29	3554	125	88	3341	Jan-20	0	0	8	Rest of the World
Hunan	China	27.6104	111.7088	2020-01-29	221	0	0	221	Jan-20	78	0	0	Rest of the World
Inner Mongolia	China	44.0935	113.9448	2020-01-29	16	0	0	16	Jan-20	1	0	0	Rest of the World
Jiangsu	China	32.9711	119.455	2020-01-29	99	0	1	98	Jan-20	29	0	0	Rest of the World
Jiangxi	China	27.614	115.7221	2020-01-29	109	0	3	106	Jan-20	0	0	0	Rest of the World
Jilin	China	43.6661	126.1923	2020-01-29	9	0	0	9	Jan-20	1	0	0	Rest of the World
Liaoning	China	41.2956	122.6085	2020-01-29	39	0	1	38	Jan-20	5	0	1	Rest of the World
Macau	China	22.1667	113.55	2020-01-29	7	0	0	7	Jan-20	0	0	0	Rest of the World
Ningxia	China	37.2692	106.1655	2020-01-29	12	0	0	12	Jan-20	1	0	0	Rest of the World
Qinghai	China	35.7452	95.9956	2020-01-29	6	0	0	6	Jan-20	0	0	0	Rest of the World
Shaanxi	China	35.1917	108.8701	2020-01-29	56	0	0	56	Jan-20	10	0	0	Rest of the World
Shandong	China	36.3427	118.1498	2020-01-29	130	0	1	129	Jan-20	35	0	1	Rest of the World
Shanghai	China	31.201999999999998	121.4491	2020-01-29	96	1	5	90	Jan-20	30	0	1	Rest of the World
Shanxi	China	37.5777	112.2922	2020-01-29	27	0	1	26	Jan-20	0	0	1	Rest of the World
Sichuan	China	30.6171	102.7103	2020-01-29	108	1	1	106	Jan-20	18	1	1	Rest of the World
Tianjin	China	39.3054	117.323	2020-01-29	27	0	0	27	Jan-20	3	0	0	Rest of the World
Tibet	China	31.6927	88.0924	2020-01-29	0	0	0	0	Jan-20	0	0	0	Rest of the World
Xinjiang	China	41.1129	85.2401	2020-01-29	13	0	0	13	Jan-20	3	0	0	Rest of the World
Yunnan	China	24.974	101.48700000000001	2020-01-29	55	0	0	55	Jan-20	11	0	0	Rest of the World
Zhejiang	China	29.1832	120.0934	2020-01-29	296	0	3	293	Jan-20	123	0	0	Rest of the World
Anhui	China	31.8257	117.2264	2020-01-30	200	0	2	198	Jan-20	48	0	0	Rest of the World
Beijing	China	40.1824	116.4142	2020-01-30	114	1	4	109	Jan-20	3	0	0	Rest of the World
Chongqing	China	30.0572	107.874	2020-01-30	182	0	1	181	Jan-20	35	0	0	Rest of the World
